nb_true,nb_pred,activation_0,activation_1,activation_2,activation_3,activation_4,activation_5,activation_6,activation_7,activation_8,activation_9,activation_10,activation_11,activation_12,activation_13,activation_14,activation_15,activation_16,activation_17,activation_18,activation_19,activation_20,activation_21,activation_22,activation_23,activation_24,activation_25,activation_26,activation_27,activation_28,activation_29,activation_30,activation_31,activation_32,activation_33,activation_34,activation_35,activation_36,activation_37,activation_38,activation_39,activation_40,activation_41,activation_42,activation_43,activation_44,activation_45,activation_46,activation_47,activation_48,activation_49,activation_50,activation_51,activation_52,activation_53,activation_54,activation_55,activation_56,activation_57,activation_58,activation_59,activation_60,activation_61,activation_62,activation_63,activation_64,activation_65,activation_66,activation_67,activation_68,activation_69,activation_70,activation_71,activation_72,activation_73,activation_74,activation_75,activation_76,activation_77,activation_78,activation_79,activation_80,activation_81,activation_82,activation_83,activation_84,activation_85,activation_86,activation_87,activation_88,activation_89,activation_90,activation_91,activation_92,activation_93,activation_94,activation_95,activation_96,activation_97,activation_98,activation_99,activation_100,activation_101,activation_102,activation_103,activation_104,activation_105,activation_106,activation_107,activation_108,activation_109,activation_110,activation_111,activation_112,activation_113,activation_114,activation_115,activation_116,activation_117,activation_118,activation_119,activation_120,activation_121,activation_122,activation_123,activation_124,activation_125,activation_126,activation_127,activation_128,activation_129,activation_130,activation_131,activation_132,activation_133,activation_134,activation_135,activation_136,activation_137,activation_138,activation_139,activation_140,activation_141,activation_142,activation_143,activation_144,activation_145,activation_146,activation_147,activation_148,activation_149,activation_150,activation_151,activation_152,activation_153,activation_154,activation_155,activation_156,activation_157,activation_158,activation_159,activation_160,activation_161,activation_162,activation_163,activation_164,activation_165,activation_166,activation_167,activation_168,activation_169,activation_170,activation_171,activation_172,activation_173,activation_174,activation_175,activation_176,activation_177,activation_178,activation_179,activation_180,activation_181,activation_182,activation_183,activation_184,activation_185,activation_186,activation_187,activation_188,activation_189,activation_190,activation_191
2.0,2.0,0.0,0.0,0.5950765609741211,0.26059210300445557,0.0,0.0,0.0,4.628376007080078,5.749658107757568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0517702102661133,3.8803863525390625,0.12714219093322754,0.0,0.0,3.498655319213867,1.3616142272949219,0.0,0.0,0.0,0.0,2.2236900329589844,0.0,0.0,0.0,0.0,0.0,7.9078593254089355,3.1049299240112305,6.4374003410339355,0.0,0.44295021891593933,0.0,0.0,0.0,5.896323204040527,4.175745010375977,4.536256313323975,0.0,0.0,4.203009128570557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7344361543655396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6080899238586426,0.0,0.0,0.0,0.0,1.0575013160705566,2.7178709506988525,0.0,0.0,0.0,0.0,6.4341912269592285,0.0,0.38518714904785156,0.0,0.0,0.0,0.0,8.617987632751465,4.566623210906982,0.0,0.0,0.0,0.0,4.8335676193237305,0.0,4.4768877029418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3544719219207764,5.146533012390137,0.0,5.013336181640625,2.6181540489196777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.674148082733154,7.597341537475586,1.2838351726531982,7.47974157333374,0.14567101001739502,0.0,0.0,5.5742926597595215,0.0,5.35020637512207,0.0,3.865900754928589,2.267836570739746,0.0,0.0,3.2350411415100098,10.907161712646484,0.0,0.29862090945243835,0.0,0.0,0.0,0.0,0.0,5.922571659088135,4.026346683502197,6.838425636291504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208245038986206,1.7404448986053467,0.0,0.0,0.0,0.0,0.0,1.9691886901855469,0.0,0.0,1.5473783016204834,5.840312957763672,0.0,7.954865455627441,0.0,0.0,6.354960918426514,1.016011357307434,1.781821370124817,0.0,0.4401650130748749,3.6180624961853027,4.32461404800415,1.6475751399993896,0.0,0.2548038363456726,0.0,0.0,0.0,5.750706672668457,1.896720051765442,1.2338833808898926,0.0,4.278387069702148,0.0,1.4997844696044922,2.6655633449554443
3.0,3.0,1.96461820602417,0.0,0.0,6.115756034851074,0.0,0.0,0.0,4.720758438110352,0.45275092124938965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132526397705078,0.0,0.0,4.078860282897949,0.0,5.353145599365234,0.0,0.0,0.0,0.0,14.791101455688477,2.3644847869873047,1.5216487646102905,3.4490790367126465,0.0,0.0,0.0,0.0,0.0,9.088332176208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0221537351608276,0.0,5.940066814422607,0.0,0.0,1.145837426185608,0.0,0.0,0.0,0.0,10.503780364990234,0.0,0.0,0.29785585403442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72065258026123,0.0,0.0,0.0,0.0,7.299739837646484,0.0,14.048192024230957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.691464424133301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994853019714355,8.901311874389648,0.0,4.541023254394531,0.0,0.0,0.0,0.0,0.0,0.0,1.967974305152893,0.0,0.0,2.6460394859313965,0.0,1.6866536140441895,0.0,0.2920198440551758,10.30509090423584,0.0,11.392006874084473,4.524264335632324,0.0,0.2142896056175232,3.0940935611724854,0.0,7.747883319854736,0.0,7.125852108001709,2.4996702671051025,0.9046261310577393,0.0,0.0,5.599079608917236,0.0,0.0,0.0,0.0,0.0,1.2649638652801514,1.1400818824768066,7.029538631439209,2.965355396270752,9.03014850616455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.248479843139648,0.0,0.0,0.0,3.38853120803833,0.0,0.0,0.0,0.0,0.0,3.827511787414551,3.778229236602783,0.0,4.553048133850098,0.0,0.0,14.098773002624512,9.633220672607422,3.293949842453003,0.0,0.0,0.0,12.136764526367188,0.0,0.0,0.971889317035675,0.0,0.30941060185432434,0.7952386736869812,10.868026733398438,2.353470802307129,2.0007681846618652,0.0,0.8308814167976379,0.794790506362915,0.0,11.24437141418457
4.0,4.0,3.530362844467163,0.0,0.0,2.9325313568115234,0.0,0.0,0.0,0.0,6.5617170333862305,0.0,0.0,1.8262385129928589,0.0,0.0,0.0,0.0,0.0,2.217184066772461,0.0,0.0,0.0,0.0,2.8710992336273193,0.0,0.0,0.0,3.2206740379333496,0.0,7.6786041259765625,0.0,0.0,0.0,0.0,0.0,0.09912006556987762,1.4676122665405273,0.0,0.0,3.232975482940674,0.0,3.7140111923217773,0.0,3.3388442993164062,0.0,0.0,2.013622760772705,0.0,6.515890121459961,0.0,0.0,0.0,0.0,0.0,0.010032415390014648,0.0,5.29111909866333,1.7084647417068481,3.9105582237243652,0.0,6.177811622619629,1.1627062559127808,0.0,0.0,0.0,0.0,0.0,2.539031505584717,0.0,3.329028367996216,0.0,0.0,2.9168496131896973,0.2303861379623413,0.0,0.0,0.0,4.931363105773926,0.0,0.0,3.0420544147491455,3.659019708633423,0.0,0.0,0.0,0.0,1.6294569969177246,0.0,3.2805681228637695,0.0,0.0,3.220507860183716,5.327045440673828,0.0,0.0,3.094411849975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6642913818359375,2.1695635318756104,6.337004661560059,0.0,0.06248879432678223,0.0,0.0,0.0,2.0846452713012695,0.0,0.0,0.0,0.3357408046722412,0.0,1.5741608142852783,8.997682571411133,1.4820606708526611,0.0,0.4980887174606323,0.0,0.0,1.5227044820785522,0.0,0.0,0.20704838633537292,0.0,0.2756681442260742,0.0,2.3050642013549805,6.183395862579346,0.0,1.6798509359359741,6.12392520904541,0.9053214192390442,0.0,0.0,0.0,2.655846118927002,4.901547431945801,2.85779070854187,2.481128215789795,3.108386754989624,1.431773066520691,2.9912683963775635,0.0,0.0,0.0,1.1731548309326172,0.0,1.0249247550964355,0.0,1.6541956663131714,5.72540807723999,4.724520683288574,2.110036849975586,0.0,0.48465511202812195,6.370694637298584,0.0,5.622896194458008,2.1288561820983887,7.197184085845947,0.0,0.0,0.0,0.0,0.23940137028694153,0.33211955428123474,3.4191646575927734,1.1735055446624756,0.0,0.0,0.0,0.0,7.974271297454834,4.165637969970703,0.0,8.483633041381836,0.0,0.0,1.9384434223175049,0.0,0.0,0.0,0.0,0.07521682232618332
5.0,5.0,1.2643154859542847,0.009895503520965576,0.0,0.9814589023590088,0.0,0.0,2.346938133239746,5.72824239730835,10.872986793518066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23908770084381104,0.0,0.0,0.0,10.142352104187012,0.0,0.0,1.6599819660186768,3.4051408767700195,8.756975173950195,0.0,0.0,6.099665641784668,0.0,11.937374114990234,12.875130653381348,0.0,0.0,0.0,0.0,0.0,0.0,4.431334018707275,1.3601921796798706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370900630950928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640349388122559,0.0,0.6031088829040527,19.29425811767578,3.5404140949249268,0.0,0.0,0.0,0.0,0.0,8.567075729370117,0.0,0.0,0.0,0.0,3.8407626152038574,0.0,0.0,5.304295539855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4298436641693115,3.4032034873962402,0.0,12.99582290649414,5.334811210632324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.502305269241333,0.0,9.150466918945312,6.925868511199951,7.757087707519531,0.24799776077270508,0.0,0.0,5.329194068908691,2.712238073348999,0.0,7.612040996551514,0.0,0.0,3.1619956493377686,0.27623847126960754,0.0,0.0,0.06474040448665619,0.0,2.0884182453155518,0.0,0.0,0.0,2.820558786392212,1.144819736480713,0.5902775526046753,11.386634826660156,7.423694133758545,0.0,0.0,0.0,0.0,0.0,3.6621036529541016,0.0,3.492769241333008,1.4504414796829224,0.9849057197570801,7.064290523529053,7.1819281578063965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.373626708984375,6.805241584777832,0.0,0.0,8.307605743408203,11.22671890258789,0.0,0.0,0.0,0.0,11.337079048156738,0.48907148838043213,0.0,7.7991623878479,3.793905258178711,0.0,4.388268947601318,10.958389282226562,0.0,14.72977066040039,0.0,6.488466262817383,0.0,0.0,15.057060241699219
6.0,6.0,0.0,1.9475085735321045,0.0,4.078630447387695,0.0,0.0,0.0,1.9775352478027344,1.5740509033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7837406396865845,1.611728549003601,0.0,0.0,0.0,0.0,0.0,0.0,5.458344459533691,0.0,3.484128475189209,0.0,5.6310715675354,4.171905517578125,0.0,0.0,6.548498153686523,0.0,1.706817626953125,0.0,0.0,0.0,0.0,7.103245258331299,4.341855049133301,6.708004951477051,2.399367332458496,0.0,0.0,8.755285263061523,0.0,0.0,0.0,10.689165115356445,0.0,0.0,0.0,0.0,0.6479543447494507,0.0,0.0,0.0,0.0,1.067140817642212,0.0,0.0,1.9148964881896973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.791420936584473,0.0,1.3902963399887085,0.0,0.0,5.701791286468506,5.038506031036377,0.012926340103149414,0.0,0.0,0.0,0.0,0.0,5.732760429382324,0.0,3.770481824874878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363401412963867,11.752610206604004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5271687507629395,0.0,4.147787094116211,2.637835741043091,0.0,1.2492467164993286,0.0,0.0,0.739094614982605,0.0,0.0,1.213792324066162,0.0,0.0,8.362993240356445,2.070589065551758,0.0,5.503788471221924,6.685486316680908,0.0,1.2485777139663696,0.0,0.0,0.0,0.0,0.0,1.5918383598327637,9.665436744689941,0.0,0.0,0.0,0.0,1.6956696510314941,0.0,0.0,0.0,0.0,0.8320109844207764,4.007817268371582,3.0445141792297363,0.0,0.0,0.0,0.0,2.7924439907073975,0.0,0.08398426324129105,6.250345230102539,0.0,9.488832473754883,0.0,0.0,0.0,0.0,1.9722554683685303,0.0,3.9935758113861084,1.6912367343902588,0.0,0.0,0.0,3.7694568634033203,0.1594165563583374,10.162938117980957,0.0,3.3100781440734863,0.0,3.6366028785705566,0.0,5.8814544677734375,7.168583869934082,0.0,1.7565919160842896
7.0,7.0,0.4379042387008667,0.0,0.0,0.940729558467865,0.0,0.0,0.0,0.677815318107605,0.0,0.0,0.0,6.976787567138672,0.0,0.0,0.0,0.0,0.0,6.297301292419434,0.0,0.0,0.0,3.773728132247925,8.789366722106934,0.0,0.0,0.0,2.9397082328796387,0.0,5.618010997772217,0.0,0.0,0.0,0.0,0.0,3.1953229904174805,0.0,0.0,0.0,0.01346653699874878,6.452712535858154,5.2767720222473145,0.0,6.254440784454346,0.0,0.0,0.0,7.06139612197876,14.461528778076172,8.811890602111816,0.0,0.0,2.713963031768799,0.0,7.099323749542236,0.0,6.80607795715332,0.0,8.450042724609375,0.0,5.0929484367370605,3.168534278869629,0.0,0.0,0.0,0.0,0.0,0.3845393657684326,3.046196222305298,3.370532751083374,0.0,0.0,7.205578327178955,1.6110750436782837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.477870464324951,2.710019111633301,0.0,6.969919204711914,0.0,0.0,0.0,2.605576992034912,11.516561508178711,0.0,5.821700572967529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49007511138916,0.0,0.0,3.6875295639038086,0.0,3.792330265045166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.747870922088623,0.0,0.0,4.274624824523926,2.01831316947937,0.0,1.162729263305664,0.0,0.0,0.0,0.0,0.0,2.1982672214508057,0.0,5.37924861907959,0.0,3.500847816467285,2.0853419303894043,5.344267845153809,13.003419876098633,5.986295700073242,0.0,0.0,0.0,0.0,3.802419662475586,3.1733813285827637,9.087879180908203,0.14399626851081848,0.16682133078575134,0.4698784351348877,0.16311773657798767,0.0,0.0,0.0,0.0,0.0,1.0539040565490723,0.0,0.0,3.0052125453948975,2.0074057579040527,0.0,0.0,0.7563576102256775,6.948367595672607,0.0,5.6053314208984375,4.605111598968506,0.0,4.5668134689331055,0.0,0.0,5.308614730834961,0.0,8.64233112335205,0.07636050879955292,6.39953088760376,6.6637864112854,0.0,0.0,0.0,2.0527071952819824,0.0,0.0,7.591055393218994,1.4682140350341797,10.539186477661133,0.0,0.0,0.0,0.0,4.8236846923828125,0.0
8.0,8.0,0.3098940849304199,0.0,5.925480842590332,7.808679103851318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846206665039062,4.983749866485596,14.566320419311523,0.0,0.0,0.06987838447093964,0.0,6.404195785522461,0.0,0.0,0.0,0.5865368843078613,0.0,0.0,4.60331916809082,0.0,0.0,0.0,4.699148654937744,7.130465030670166,0.0,0.0,0.0,0.0,0.0,9.89513111114502,0.318790078163147,0.0,0.0,0.0,5.290529727935791,0.0,0.0,8.353099822998047,2.6643929481506348,0.0,0.0,0.0,0.0,4.68925666809082,0.0,0.0,0.0,0.0,8.86849308013916,0.0,0.0,9.202753067016602,0.0,0.0,3.271266460418701,10.304033279418945,10.406113624572754,0.0,0.0,2.6156411170959473,0.0,0.0,2.8087270259857178,0.0,4.2895941734313965,0.0,0.0,4.129848957061768,0.7190529704093933,0.0,0.0,0.0,0.0,8.028160095214844,0.0,1.83638596534729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8751168251037598,3.6660380363464355,0.0,0.7591347694396973,6.262368202209473,0.0,8.377405166625977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.978424072265625,9.116640090942383,0.0,0.4624297618865967,0.0,0.0,0.0,0.1165575310587883,0.0,6.3875250816345215,2.2149975299835205,0.0,6.50190544128418,4.286585807800293,0.0,5.115818977355957,0.0,7.483558177947998,10.210676193237305,0.0,0.0,0.0,0.0,0.0,3.24245548248291,7.14638614654541,6.299631118774414,5.680158615112305,0.3141178488731384,0.0,0.0,0.0,0.0,0.0,1.253149390220642,0.0,0.0,4.961947917938232,9.335824966430664,0.8176051378250122,9.038640022277832,7.586948871612549,0.32511886954307556,0.0,3.5472660064697266,8.446269989013672,5.420326232910156,3.364635705947876,0.0,0.0,0.0,0.0,7.205654621124268,1.5290803909301758,0.8131356239318848,9.433303833007812,0.0,0.0,0.0,6.25857400894165,0.0,0.0,0.0,4.00718355178833,6.427477836608887,2.7506155967712402,0.0,0.0,2.840810775756836,4.32425594329834,8.026123046875
9.0,9.0,1.5337871313095093,0.0,0.0,4.782235622406006,0.0,0.0,0.0,0.0,4.945530891418457,0.0,0.0,7.7054595947265625,0.0,0.0,0.0,0.0,0.0,2.9014647006988525,0.0,0.0,0.0,0.0,9.977105140686035,0.0,0.0,0.0,6.02672815322876,0.0,10.821712493896484,0.0,0.0,0.0,0.0,0.0,3.0390546321868896,2.177210807800293,0.0,0.0,0.7616400122642517,0.0,1.7560988664627075,0.0,8.849461555480957,0.0,0.0,0.0,0.5389982461929321,9.692484855651855,0.014174938201904297,0.0,0.0,1.526563048362732,0.0,6.637651443481445,1.7488274574279785,0.24218130111694336,0.5435863733291626,10.914154052734375,0.0,8.884246826171875,5.145211696624756,0.0,0.0,0.0,0.0,0.13057661056518555,5.263869285583496,1.4901883602142334,4.1017608642578125,0.0,0.0,3.515795946121216,0.5765343904495239,0.7793385982513428,3.4282374382019043,0.0,5.564345359802246,0.0,1.6260135173797607,2.3444783687591553,3.466268539428711,0.0,0.0,0.0,0.0,6.653262138366699,0.0,6.929927825927734,0.0,0.0,0.0,7.182559013366699,2.942390203475952,0.0,10.372187614440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.293761253356934,0.0,6.573578834533691,0.0,0.261507511138916,0.0,0.0,0.0,0.6833994388580322,0.0,0.0,0.0,1.9772329330444336,0.0,0.0,9.876813888549805,2.2886626720428467,0.3833683133125305,0.0,0.16625499725341797,0.0,0.7158060669898987,0.44147685170173645,0.0,1.3842709064483643,0.0,6.129698753356934,0.0,3.102747678756714,4.3207244873046875,2.8859102725982666,4.257257461547852,10.62745189666748,0.0,0.0,0.0,0.0,2.8991549015045166,5.886773109436035,10.751943588256836,0.9417064189910889,4.484569549560547,0.0,3.5312838554382324,0.0,0.0,0.0,0.0,0.0,4.822194576263428,0.0,0.0,6.152346134185791,4.840255260467529,0.0,0.0,4.409338474273682,10.465936660766602,0.0,11.35396671295166,4.317598342895508,4.724965572357178,0.0,0.0,0.0,0.0,0.0,1.859548807144165,5.054346561431885,0.0,0.47603556513786316,0.0,0.0,0.0,8.0344877243042,0.0,0.0,12.828296661376953,1.5529451370239258,4.859297275543213,0.0,0.0,0.0,0.0,1.1513307094573975,0.856344997882843
0.0,0.0,5.867267608642578,9.991415977478027,0.0,0.0,8.145288467407227,0.0,0.0,1.3840750455856323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.471192359924316,0.0,0.0,2.5238254070281982,4.873913764953613,0.0,0.0,0.0,0.0,6.104219436645508,0.0,0.0,0.0,0.0,0.0,5.575189590454102,0.0,1.8224596977233887,0.16364097595214844,0.0,0.0,0.0,3.027742862701416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.499192237854004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.773021697998047,1.920802354812622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1463682651519775,0.0,0.5125927329063416,0.8166629076004028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6784440279006958,0.0,1.7887601852416992,0.0,2.120615005493164,0.0,0.0,0.0,2.857909679412842,0.0,0.0,1.5660115480422974,0.0,0.0,0.0,0.0,11.463659286499023,0.0,0.0,0.0,4.14389705657959,0.0,0.0,0.0,10.585684776306152,2.3394248485565186,0.0,6.8777360916137695,4.620998859405518,0.0,6.04902458190918,0.0,0.0,0.0,0.0,2.9203040599823,7.903806209564209,4.600116729736328,0.0,1.87083899974823,0.0,4.037492275238037,0.0,0.0,0.0,0.0,0.0,0.0,2.668321132659912,0.0,0.0,3.6698687076568604,2.1930742263793945,0.23441565036773682,0.0,6.6773681640625,0.0,0.0,0.010348744690418243,0.0,4.115540981292725,7.051942825317383,4.327312469482422,0.0,0.0,0.0,4.255906581878662,0.0,2.492835283279419,0.0,0.0,0.0,0.0,1.6827625036239624,0.0,0.0,5.9614057540893555,0.0,0.0,7.382058620452881,0.0,0.0,0.0,0.0,0.0,0.0,5.227351188659668,0.7113370895385742,0.0,0.0,0.26980939507484436,10.841012001037598,0.0,0.0,6.235038757324219,1.6032938957214355,0.0,7.32444429397583,0.0,0.0,5.372422695159912,0.0,0.0,0.0,1.2560656070709229,5.388551235198975,3.068830966949463,0.0,2.2498226165771484,6.486046314239502,5.190238952636719,2.6129989624023438
1.0,1.0,0.0,1.3907945156097412,0.0,3.9912405014038086,3.1937360763549805,0.0,0.0,7.215298652648926,5.782090187072754,1.3680553436279297,0.0,0.0,5.008110523223877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2937731742858887,0.0,0.0,0.0,0.0,0.007113814353942871,0.0,0.0,0.0,0.0,10.144078254699707,0.0,0.0,0.0,3.5350680351257324,0.0,0.0,3.537513017654419,0.0,0.0,0.0,3.655414342880249,0.0,3.9238171577453613,6.19643497467041,0.0,0.0,2.394665479660034,1.2750788927078247,3.6511363983154297,4.065759181976318,6.102530002593994,0.0,1.2592337131500244,0.0,3.5078213214874268,0.0,0.0,0.0,0.0,1.7461265325546265,0.0,3.4589972496032715,0.0,0.0,1.5145790576934814,0.0,0.0,0.4878833293914795,0.0,3.2563016414642334,0.0,0.0,0.115730881690979,0.0,0.0,0.0,0.0,0.0,7.398735046386719,2.4757704734802246,1.8817436695098877,0.0,0.0,0.0,0.0,0.0,0.0,3.634533405303955,0.0,4.936964511871338,0.0,8.155430793762207,0.0,0.0,0.0,4.23783540725708,0.7863597869873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.216753005981445,0.9720263481140137,0.0,0.0,0.0,0.0,0.0,6.689669609069824,0.1823594570159912,0.9263449907302856,5.194309711456299,3.127734661102295,0.0,5.669660568237305,0.0,0.0,0.0,2.2554826736450195,3.155690908432007,0.6049289107322693,0.0,0.0,0.0,0.0,4.308990001678467,0.0,4.92905330657959,0.0,0.0,3.7095346450805664,5.0548319816589355,2.563922643661499,0.0,0.0,0.0,1.4202947616577148,0.0,0.0,0.0,0.012289054691791534,10.3130521774292,0.0,5.402318000793457,0.0,0.0,2.6937687397003174,1.3530123233795166,0.0,0.0,0.0,0.0,0.0,4.692638874053955,0.024585101753473282,0.0,5.172904014587402,0.0,0.0,0.0,0.0,7.64750337600708,0.2824805974960327,3.2849998474121094,0.0,2.9600658416748047,0.0,0.0,7.218740940093994,0.0,0.0,0.0,4.50497579574585,9.250882148742676,3.934154748916626,8.709239959716797,2.19279146194458,4.488570690155029,0.0,0.0,0.0,3.031517267227173,0.0,0.0,0.16196399927139282
2.0,2.0,0.0,0.0,0.0,0.0,12.762648582458496,0.0,0.0,4.533139705657959,0.0,0.0,3.004286766052246,0.0,0.0,0.0,0.0,0.0,0.0,0.4909753203392029,0.0,0.0,0.0,1.0418692827224731,0.0,0.0,6.66102409362793,0.0,4.690746784210205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7113327980041504,6.290955543518066,0.0,0.0,6.597900390625,2.862506866455078,0.0,0.0,0.0,0.0,0.6906110048294067,9.543041229248047,0.0,0.0,0.0,0.0,0.4396563768386841,0.0,0.0,0.0,6.859052658081055,0.0,7.765378475189209,0.0,0.0,0.0,9.804693222045898,0.0,11.619140625,6.581724643707275,0.0,0.0,2.698495388031006,0.0,0.0,0.04107320308685303,2.89324688911438,8.118996620178223,0.41531968116760254,0.0,0.0,0.0,0.0,0.0,0.0,14.325087547302246,2.4553310871124268,12.838798522949219,11.768150329589844,0.0,0.0,0.0,0.0,0.0,0.5506734848022461,0.0,0.0,4.46716833114624,0.0,0.0,0.0,0.0,0.0,0.9167612791061401,0.0,9.690052032470703,0.0,0.0,0.0,0.0,4.35498571395874,8.441106796264648,0.0,0.0,0.0,0.0,2.525620222091675,0.0,0.0,0.0,0.0,8.409832000732422,3.8599815368652344,1.4749232530593872,0.0,0.0,0.0,16.753429412841797,0.0,0.0,0.0,8.514466285705566,0.0,1.0033868551254272,0.0,0.0,0.0,0.0,1.6902695894241333,1.681365728378296,0.0,0.0,2.583362340927124,3.270697593688965,10.028841018676758,4.495871543884277,0.0,0.0,5.209610939025879,18.894269943237305,0.0,0.0,1.9023051261901855,0.0,10.492207527160645,0.0,8.522324562072754,0.0,0.0,7.041851997375488,9.568216323852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771065354347229,8.056160926818848,0.0,6.715167045593262,0.0,17.774991989135742,0.0,0.0,0.0,5.63424015045166,12.899974822998047,0.0,0.0,0.0,6.760960578918457,8.483960151672363,0.0,1.656459093093872,5.08683967590332,1.056160569190979,0.0,0.0,0.0,4.6391472816467285,7.850293159484863,12.597952842712402,4.893215656280518
